일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,평균기온(°C),일강수량(mm),평균 상대습도(%),휴일,휴일 전
2020-07-13,월,2997,2506,118,225,632,148,1260,489,7,13,여름,0,0,마파두부덮밥,미역미소시루,레몬유린기,밥,뼈감자탕,쌈추전*간장,19.3,121.1,98.9,0,0
2020-07-14,화,2997,2550,80,224,561,143,814,342,7,14,여름,0,0,밥,건새우무채국,쭈꾸미삼겹고추장볶음,밥,김치콩나물국,닭카레볶음,20.2,7.9,96.3,0,0
2020-07-15,수,2997,2486,80,248,4,183,842,343,7,15,여름,0,0,비빔밥*약고추장,콩가루배춧국,열기어구이,밥,유부주머니된장국,돈육간장볶음,19.5,7.5,97.8,0,0
2020-07-16,목,2997,2455,102,274,411,166,971,379,7,16,여름,0,0,밥,장각삼계탕,해물잡채,밥,매운계란파국,오리훈제마늘볶음,22.0,0.0,83.1,0,0
2020-07-17,금,2997,2309,249,291,2,148,656,237,7,17,여름,0,0,밥,김치우동,수제돈가스*소스,밥,들깨시래기국,묵은지닭찜,22.7,0.0,81.9,0,1
2020-07-20,월,2997,2480,157,220,518,140,1190,481,7,20,여름,0,0,밥,호박맑은국,돈육김치볶음,채소볶음밥&자장소스,고기짬뽕국,해물누룽지,26.3,0.7,88.0,0,0
2020-07-21,화,2997,2508,138,222,519,129,861,467,7,21,여름,0,0,밥,닭개장,양장피,밥,부대찌개,생선까스*타르타르소스,25.2,8.3,84.4,0,0
2020-07-22,수,2997,2433,165,250,9,149,823,414,7,22,여름,0,0,밥,아욱국,오리불고기,유부초밥,우동국물,열무비빔국수,23.4,36.1,95.3,0,0
2020-07-23,목,2997,2433,156,274,377,134,758,380,7,23,여름,0,0,밥,소고기미역국,깻잎통닭*치킨소스,밥,나박물김치,매운사태찜,22.5,102.8,96.8,0,0
2020-07-24,금,2997,2257,344,281,0,115,450,237,7,24,여름,0,0,밥,해물수제비국,만가닥버섯불고기,밥,만둣국,갈치무조림,21.1,9.3,92.5,0,1
2020-07-27,월,2997,2424,271,182,728,120,1118,552,7,27,여름,0,0,밥,황태미역국,안동찜닭,밥,청국장찌개,섭산적고추장구이,22.0,41.4,94.9,0,0
2020-07-28,화,2997,2382,252,213,565,150,873,396,7,28,여름,0,0,밥,호박된장찌개,목살스테이크,우육비빔냉면,추가밥,사골파국,24.4,21.9,94.9,0,0
2020-07-29,수,2997,2358,256,233,11,150,871,280,7,29,여름,0,0,밥,우거지국,삼겹살수육,밥,참치파개장,오징어불고기,24.4,23.7,95.6,0,0
2020-07-30,목,2997,2279,346,242,395,130,704,426,7,30,여름,0,0,낙지비빔밥*계란후라이,팽이장국,후라이드*강정소스,타워함박스테이크,크림스프/추가밥,알리오올리오파스타,24.6,48.4,93.8,0,0
2020-07-31,금,2997,2115,496,261,0,125,477,231,7,31,여름,0,0,밥,짜글이돼지찌개,새우까스*소스,밥,짬뽕순두부찌개,꽁치양파조림,26.2,0.0,88.3,0,1
2020-08-03,월,2989,2225,494,155,446,115,1033,440,8,3,여름,0,0,밥,김치두부국,오리대패불고기,밥,꽃게탕,춘천닭갈비,27.2,0.0,84.9,0,0
2020-08-04,화,2989,2238,464,172,463,115,776,446,8,4,여름,0,0,밥,냉이된장국,돈갈비찜,밥,계란파국,고구마치즈돈까스,27.4,0.0,85.8,0,0
2020-08-05,수,2989,2202,490,182,7,115,720,337,8,5,여름,0,0,밥,맑은콩나물국,장어강정,오리훈제볶음밥,미소장국,샤워크림새우,27.1,26.6,90.4,0,0
2020-08-06,목,2989,2180,482,218,364,109,763,373,8,6,여름,0,0,밥,건새우아욱국,쭈삼불고기,밥,감자만두국,등심찹쌀꿔바로우,26.9,11.8,89.3,0,0
2020-08-07,금,2989,2003,605,239,1,142,476,261,8,7,여름,0,0,밥,얼갈이된장국,닭다리바베큐오븐구이,폭탄주먹밥,꼬치어묵국,매운떡볶이,25.4,90.3,95.0,0,1
2020-08-10,월,2989,2227,476,191,548,95,1011,520,8,10,여름,0,0,밥,뼈없는감자탕,생선까스&소스,카레라이스,우동국물,비빔채소만두,25.8,68.9,95.3,0,0
2020-08-11,화,2989,2243,456,188,465,102,805,342,8,11,여름,0,0,밥,떡국,매운쇠고기버섯볶음,밥,아욱국,묵은지닭볶음탕,26.5,21.9,89.8,0,0
2020-08-12,수,2989,2216,449,213,12,111,701,337,8,12,여름,0,0,밥,북어채국,오징어볶음&소면사리,밥,두부된장찌개,돈육고추장불고기,27.8,1.8,88.6,0,0
2020-08-13,목,2989,2128,504,245,353,112,594,270,8,13,여름,0,0,밥,유부장국,바베큐폭립,밥,소고기무국,삼치엿장구이,28.0,0.0,84.5,0,0
2020-08-14,금,2989,1973,644,256,1,116,477,212,8,14,여름,0,0,밥,동태탕,살살치킨&칠리소스,계란볶음밥,숙주고기짬뽕,고추잡채,28.7,0.0,82.5,1,1
2020-08-18,화,2989,2220,469,195,534,105,971,501,8,18,여름,0,0,밥,부대찌개,치즈닭갈비,쇠고기규동덮밥,미소장국,숯불양념꼬치어묵,28.5,0.0,79.5,0,0
2020-08-19,수,2989,2216,420,227,10,126,801,375,8,19,여름,0,0,밥,맑은버섯육개장,매콤해물볶음,청양멸치주먹밥,유부우동국물,비빔칼국수,28.3,0.0,78.5,0,0
2020-08-20,목,2989,2242,390,232,477,125,749,433,8,20,여름,0,0,밥,순남시래기국,오리불고기,밥,오징어무국,치킨까스*소스,28.4,0.0,77.4,0,0
2020-08-21,금,2989,2094,497,249,0,149,514,240,8,21,여름,0,0,밥,어묵국,오향장육,밥,김치수제비국,갈치조림,27.5,0.0,80.8,0,1
2020-08-24,월,2989,2253,302,185,683,249,1178,608,8,24,여름,0,0,밥,바지락미역국,콩나물두루치기,산채비빔밥,팽이장국,주꾸미볶음,27.1,0.0,79.1,0,0
2020-08-25,화,2989,2295,219,190,757,285,1046,632,8,25,여름,0,0,밥,시금치된장국,카레닭찜,밥,감자고추장찌개,언양식바싹불고기,28.0,0.0,77.8,0,0
2020-08-26,수,2989,2214,215,197,2,363,897,495,8,26,여름,0,0,밥,나주곰탕,적어구이&양념장,밥,냉메밀소바,돈육가지두반장볶음,27.4,8.3,85.0,0,0
2020-08-27,목,2989,2257,205,211,575,316,963,522,8,27,여름,0,0,밥,다슬기아욱국,돈사태김치찜,밥,잡채말이어묵국,오리훈제마늘볶음,27.3,14.6,88.8,0,0
2020-08-28,금,2989,2142,320,230,0,297,784,354,8,28,여름,0,0,밥,순두부찌개,소불고기,밥,콩가루배추국,아쿠아돈까스,26.7,0.8,90.1,0,1
2020-08-31,월,2989,2179,183,163,648,464,1243,649,8,31,여름,1,0,밥,황태콩나물해장국,시금치프리타타,밥,김치두부국,제육간장불고기,26.6,2.2,81.9,0,0
2020-09-01,화,3132,2421,73,111,630,527,1021,497,9,1,가을,0,0,밥,우거지국,매콤돼지갈비찜,밥,육개장,가자미엿장구이,26.0,0.0,79.6,0,0
2020-09-02,수,3132,2377,78,155,0,522,1006,390,9,2,가을,1,0,밥,냉족발야채무침,부추샐러드*오리엔탈,밥,미역국,닭볶음탕,25.2,49.9,91.0,0,0
2020-09-03,목,3132,2307,119,195,531,511,924,445,9,3,가을,0,0,밥,매운계란파국,마파두부,밥,유부주머니우동국,새우까스*소스,25.8,50.5,66.6,0,0
2020-09-04,금,3132,2241,208,221,3,462,746,341,9,4,가을,0,0,밥,옹심이만두국,대패삽겹숙주볶음,밥,부대찌개,꽁치한마리구이,22.6,0.0,81.3,0,1
2020-09-07,월,3132,2408,122,163,774,439,1186,603,9,7,가을,0,0,밥,아욱된장국,생선까스*소스,밥,얼큰감자국,안동찜닭,22.2,49.9,81.1,0,0
2020-09-08,화,3132,2427,91,173,730,441,986,478,9,8,가을,0,0,계란채소볶음밥,짬뽕국,짜장소스,밥,열무된장국,우불고기,24.3,0.5,79.9,0,0
2020-09-09,수,3132,2426,102,180,3,424,965,374,9,9,가을,0,0,밥,홍합살미역국,수육*새우젓*쌈장,밥,동태매운탕,궁중떡볶이,22.5,10.8,85.6,0,0
2020-09-10,목,3132,2376,106,220,600,430,881,514,9,10,가을,0,0,밥,돈육김치찌개,수완왕갈비맛통닭,충무김밥,우동장국,오징어무침,22.9,10.5,82.9,0,0
2020-09-11,금,3132,2286,211,259,2,376,661,287,9,11,가을,1,0,밥,잔치국수,순대채소볶음,밥,소고기무국,삼치구이,21.8,3.3,88.5,0,1
2020-09-14,월,3132,2474,102,188,725,368,1191,547,9,14,가을,0,1,밥,배추국,오리고추장불고기,밥,미역국,오징어채소볶음,22.1,0.0,83.0,0,0
2020-09-15,화,3132,2422,79,209,676,422,855,421,9,15,가을,0,0,밥,순두부찌개,류산슬,밥,얼갈이된장국,닭간장볶음,22.8,0.0,80.0,0,0
2020-09-16,수,3132,2470,72,229,0,361,953,362,9,16,가을,1,0,밥,유부장국,목살찹스테이크,밥,매운닭개장,소고기계란장조림,21.4,1.8,91.6,0,0
2020-09-17,목,3132,2435,84,245,588,368,797,504,9,17,가을,0,0,밥,감자수제비국,쇠고기낙지볶음,밥,스팸김치찌개,수제돈까스,20.6,3.7,92.6,0,0
2020-09-18,금,3132,2300,241,281,1,310,570,256,9,18,가을,1,0,밥,버섯국,비엔나떡조림,밥,콩비지찌개,갈치카레구이,18.9,1.1,87.6,0,1
2020-09-21,월,3132,2463,105,210,742,354,1176,616,9,21,가을,0,1,밥,옹심이만둣국,춘천닭갈비,밥,소고기무국,스팸계란말이,17.5,0.0,71.1,0,0
2020-09-22,화,3132,2467,99,224,600,342,908,384,9,22,가을,0,0,밥,매운콩나물국,돈갈비찜,밥,된장찌개,우불고기,17.6,0.0,75.6,0,0
2020-09-23,수,3132,2465,88,234,1,345,970,412,9,23,가을,0,0,밥,갈비탕,오향장육,채소라면,김밥,가래떡오븐구이,19.1,0.0,70.5,0,0
2020-09-24,목,3132,2454,102,262,505,314,739,392,9,24,가을,0,1,밥,북엇국,콩나물파채불고기,밥,홍합탕,건도토리묵파프리카볶음,20.2,0.0,70.8,0,0
2020-09-25,금,3132,2343,237,287,1,265,540,230,9,25,가을,0,0,밥,동태탕,닭다리살스테이크,밥,근대국,고등어김치찜,19.9,0.0,74.6,0,1
2020-09-28,월,3132,1817,985,188,81,142,358,165,9,28,가을,0,0,밥,떡만두국,오리대패불고기,밥,우거지된장국,닭볶음탕,17.0,0.0,76.0,1,1
2020-10-05,월,3008,2494,91,131,825,292,1252,595,10,5,가을,0,1,밥,건새우미역국,매운소불고기,밥,된장찌개,고구마치즈구이,15.9,0.0,52.1,0,0
2020-10-06,화,3008,2482,64,183,804,279,977,545,10,6,가을,0,1,단호박카레라이스,통계란꼬치어묵탕,두부강정,밥,콩나물국,돈육김치볶음,15.1,0.0,62.1,0,0
2020-10-07,수,3008,2430,54,232,6,292,880,547,10,7,가을,0,0,밥,꽃게탕,바베큐장각오븐구이,밥,매운순대국밥,고추튀김*장,17.4,0.0,60.5,0,0
2020-10-08,목,3008,2446,88,225,734,249,923,345,10,8,가을,1,0,밥,우거지된장국,닭살겨자냉채,밥,쇠고기무국,시래기삼치조림,18.2,0.0,57.0,1,1
2020-10-12,월,3008,2467,105,215,555,221,1096,466,10,12,가을,0,0,밥,김칫국,훈제오리볶음,밥,유부주머니된장국,돈사태떡찜,17.2,0.0,73.0,0,0
2020-10-13,화,3008,2500,72,248,534,188,839,420,10,13,가을,0,0,밥,순남시래기국,장어고추장양념구이,밥,배추된장국,닭간장조림,14.2,0.0,63.1,0,0
2020-10-14,수,3008,2502,68,267,3,171,797,382,10,14,가을,1,0,밥,두부된장찌개,츄러스채소맛탕,밥,어묵매운탕,등심돈까스,13.4,0.0,63.5,0,0
2020-10-15,목,3008,2467,97,269,898,175,793,400,10,15,가을,1,1,밥,홍합살무국,돈갈비양념구이,미역국,대패삼겹숙주볶음,연두부계란찜,14.0,0.0,50.1,0,0
2020-10-16,금,3008,2378,180,270,4,180,660,436,10,16,가을,0,1,밥,매운쇠고기국,갈릭순살치킨,밥,짬뽕국,해물볶음우동,12.1,0.0,73.6,0,1
2020-10-19,월,3008,2519,143,211,588,135,1035,457,10,19,가을,0,0,밥,얼갈이된장국,쭈꾸미삼겹살볶음,밥,닭개장,삼치구이*데리야끼소스,12.8,0.0,69.4,0,0
2020-10-20,화,3008,2539,84,241,518,144,851,372,10,20,가을,0,1,밥,유부김칫국,치킨까스&소스,우거지국,김말이강정,김치전,12.8,0.0,68.9,0,0
2020-10-21,수,3008,2502,107,239,6,160,887,336,10,21,가을,1,0,밥,미역미소시루국,차돌비빔국수,밥,고추장찌개,소불고기,13.4,27.6,85.0,0,0
2020-10-22,목,3008,2459,116,271,791,162,799,423,10,22,가을,0,0,밥,곤드레밥/찰현미밥,된장찌개,밥,부대찌개,샤워크림새우,14.8,0.8,77.6,0,0
2020-10-23,금,3008,2367,223,283,2,135,648,389,10,23,가을,0,1,밥,북엇국,춘천닭갈비,밥,아욱국,고르곤졸라피자,11.1,0.0,53.1,0,1
2020-10-26,월,3008,2480,156,228,570,144,1069,444,10,26,가을,0,0,밥,맑은콩나물국,묵은지닭볶음탕,밥,순두부찌개,제육춘장볶음,11.4,0.0,74.0,0,0
2020-10-27,화,3008,2502,105,265,496,136,839,392,10,27,가을,0,0,밥,쇠고기미역국,오삼불고기,애플카레라이스,우동국물,숯불양념꼬치어묵,11.7,0.0,73.8,0,0
2020-10-28,수,3008,2478,105,287,3,138,791,293,10,28,가을,1,0,밥,삼계탕,고기완자전,밥,사골옹심이만둣국,스태프핫도그,12.7,0.0,80.9,0,0
2020-10-29,목,3008,2442,131,298,418,137,667,388,10,29,가을,1,0,밥,깐풍기,감자채볶음,김주먹밥,잔치국수,쇠고기육전,10.5,0.0,65.0,0,0
2020-10-30,금,3008,2263,340,298,1,107,398,259,10,30,가을,0,0,밥,건새우아욱국,쇠고기숙주볶음,밥,컵라면&찐계란,순대채소볶음,10.7,0.0,69.1,0,1
2020-11-02,월,3021,2514,162,213,616,132,1150,498,11,2,가을,1,0,밥,돼지김치찌개,당면채소무침,밥,열무된장국,주꾸미채소볶음,11.8,1.9,79.6,0,0
2020-11-03,화,3021,2544,100,270,530,107,810,356,11,3,가을,0,0,밥,동태매운탕,대패삼겹살볶음,밥,온모밀국수,돈까스김치나베,7.3,0.0,57.0,0,0
2020-11-04,수,3021,2503,112,283,1,123,789,334,11,4,가을,1,0,전주비빔밥,바지락냉이국,찰떡떡갈비조림,밥,콩나물국,순살닭강정,5.3,0.0,64.6,0,0
2020-11-05,목,3021,2485,114,306,464,116,596,422,11,5,가을,0,1,밥,홍합국,쇠고기낙지볶음,밥,고기짬뽕국,자반고등어찜,7.5,0.0,63.5,0,0
2020-11-06,금,3021,2331,266,305,1,119,459,276,11,6,가을,0,0,밥,근대된장국,수제탕수육,오뗄햄김밥,김치어묵탕,백종원의사라다빵,11.0,0.0,74.4,0,1
2020-11-09,월,3021,2505,144,241,691,131,1076,430,11,9,가을,1,0,밥,아욱된장국,매운족발볶음,밥,닭개장,삼치데리야끼구이,8.0,0.0,42.9,0,0
2020-11-10,화,3021,2504,104,289,526,124,784,335,11,10,가을,0,0,밥,미역국,동파육,채소볶음밥,유부장국,자장소스,7.8,0.0,56.8,0,0
2020-11-11,수,3021,2498,105,303,1,115,747,316,11,11,가을,0,1,밥,한방설렁탕,골뱅이채소무침,밥,김칫국,간장마늘치킨,6.4,0.0,63.8,0,0
2020-11-12,목,3021,2483,125,308,464,105,678,319,11,12,가을,0,0,밥,북엇국,해물돼지갈비찜,밥,꽃게탕,우불고기볶음,7.5,0.0,72.5,0,0
2020-11-13,금,3021,2296,317,292,0,116,529,226,11,13,가을,0,0,밥,시금치된장국,안동찜닭,밥,계란파국,퀘사디아,8.4,0.0,74.4,0,1
2020-11-16,월,3021,2512,164,217,733,128,1068,478,11,16,가을,0,0,밥,호박된장찌개,오리주물럭,밥,옹심이만둣국,꽁채캔김치조림,11.3,0.0,73.4,0,0
2020-11-17,화,3021,2516,112,274,691,119,784,406,11,17,가을,0,0,밥,미소장국,알리오올리오파스타,밥,버섯육개장,몽골식돈육볶음&꽃빵,15.1,0.0,77.3,0,0
2020-11-18,수,3021,2523,93,282,0,123,774,305,11,18,가을,1,0,밥,순두부찌개,New)요거닭,밥,매운순대국,오징어굴소스볶음,18.2,1.9,86.5,0,0
2020-11-19,목,3021,2490,144,277,541,110,653,486,11,19,가을,0,0,밥,얼갈이된장국,쇠고기당면볶음,꼬치어묵매운탕,떡갈비주먹밥/추가밥,채소볶음우동,19.3,20.4,84.3,0,0
2020-11-20,금,3021,2239,343,292,0,147,747,220,11,20,가을,0,0,밥,황태채국,제육고추장불고기,밥,부대찌개,생선까스*타르타르소스,9.7,0.0,71.3,0,1
2020-11-23,월,3021,2354,198,208,899,261,1292,730,11,23,가을,1,0,밥,어묵매운탕,등심돈까스,밥,쇠고기미역국,방어양념장구이,6.0,0.0,59.0,0,0
2020-11-24,화,3021,2281,202,181,878,357,1156,704,11,24,가을,1,0,밥,불낙찌개,코다리강정,밥,청양콩나물국,목살스테이크,5.7,0.0,59.8,0,0
2020-11-25,수,3021,2237,206,191,3,387,1146,0,11,25,가을,0,0,밥,콩비지김치찌개,해물누룽지탕,＜자기,계발의,날＞,7.0,0.0,59.6,0,0
2020-11-26,목,3021,2181,230,219,641,391,1034,606,11,26,가을,1,1,밥,조갯살아욱국,돼지간장불고기,밥,우동국물,치즈닭갈비/계란후라이,7.6,0.0,62.5,0,0
2020-11-27,금,3021,2079,406,235,2,301,895,303,11,27,가을,0,0,밥,팽이된장국,오징어볶음,추가밥,황태국수,돈수육*쌈장,7.2,0.0,60.3,0,1
2020-11-30,월,3021,2275,253,148,798,345,1273,712,11,30,가을,0,1,밥,굴미역국,닭간장조림,밥,동태탕,감자채파프리카볶음,4.1,0.0,55.9,0,0
2020-12-01,화,2990,2217,204,161,878,408,1324,685,12,1,겨울,0,0,밥,김치두부국,LA갈비구이,마파두부,홍합짬뽕국,샤워크림새우,2.2,0.0,52.4,0,0
2020-12-02,수,2990,2212,223,157,5,398,1188,523,12,2,겨울,1,0,밥,팽이장국,메밀전병,밥,계란파국,묵은지삼겹살찜,3.0,0.0,52.4,0,0
2020-12-03,목,2990,2168,242,219,667,361,1059,466,12,3,겨울,0,1,밥,된장찌개,오향장육,밥,맑은콩나물국,이색묵(올방개/클로렐라)*양념장,3.7,0.0,54.5,0,0
2020-12-04,금,2990,2038,427,233,3,292,858,197,12,4,겨울,1,0,밥,육개장,갈치감자조림,밥,얼갈이된장국,낙지볶음*소면,2.1,0.0,48.0,0,1
2020-12-07,월,2990,2255,211,185,941,339,1317,742,12,7,겨울,0,0,밥,유부주머니국,삼겹살김치볶음,밥,옹심이감자국,치킨까스*데미소스,2.9,0.0,77.6,0,0
2020-12-08,화,2990,2259,172,182,852,377,1138,679,12,8,겨울,0,0,밥,우거지국,훈제오리마늘볶음,김치볶음밥,미소된장국,수제등심찹쌀꿔바로우,2.3,0.0,61.9,0,0
2020-12-09,수,2990,2181,199,191,2,419,994,384,12,9,겨울,0,0,밥,호박고추장찌개,만가닥버섯불고기,밥,부대찌개,해물볶음,0.8,0.0,63.0,0,0
2020-12-10,목,2990,2212,212,229,683,337,975,518,12,10,겨울,0,0,밥,북엇국,제육고추장불고기,미트볼파스타*추가밥,유부장국,딤섬,3.2,0.0,61.6,0,0
2020-12-11,금,2990,2072,398,228,0,292,742,334,12,11,겨울,0,0,밥,근대국,닭다리살스테이크,밥,컵라면&찐계란,수제오징어튀김,4.8,0.0,73.3,0,1
2020-12-14,월,2990,2291,221,142,892,336,1329,666,12,14,겨울,1,0,밥,(New)캔꽁치튀김,쫄면채소무침,밥,꼬치어묵매운탕,쇠고기청경채볶음,-1.1,0.0,33.8,0,0
2020-12-15,화,2990,2208,203,179,814,400,1202,633,12,15,겨울,0,1,밥,굴떡국,콩나물파채불고기,고추잡채덮밥,손수제비국,자장소스,-2.6,0.0,39.5,0,0
2020-12-16,수,2990,2249,195,187,1,359,1135,450,12,16,겨울,1,0,밥,해물완자전,가자미무조림,밥,쇠고기무국,오징어떡볶음,-2.7,0.0,51.4,0,0
2020-12-17,목,2990,2246,226,184,653,334,1096,438,12,17,겨울,1,1,밥,(New)탄두리치킨,문어꽈리고추조림,밥,순두부백탕*양념장,제육간장불고기,-2.2,0.0,58.8,0,0
2020-12-18,금,2990,2084,403,196,1,307,917,274,12,18,겨울,0,0,밥,동태알탕,수제돈까스&소스,밥,맑은버섯닭개장,참치김치볶음,0.2,0.0,59.3,0,1
2020-12-21,월,2990,2250,248,153,526,339,1256,327,12,21,겨울,0,1,밥,바지락살무국,오삼불고기,팽이장국,계란후라이,도라지초무침,-1.3,0.0,68.4,0,0
2020-12-22,화,2990,2219,270,171,362,330,984,319,12,22,겨울,0,0,밥,매운쇠고기샤브샤브,하와이언함박스테이크,밥,아귀매운탕,돈갈비찜,-0.7,0.0,76.3,0,0
2020-12-23,수,2990,2071,402,193,5,324,768,354,12,23,겨울,1,0,밥,건새우아욱국,(New)파프리카계란전,유부초밥,들깨미역국,페퍼로니치즈피자,0.4,0.0,78.4,0,0
2020-12-24,목,2990,1780,777,160,24,273,591,131,12,24,겨울,1,1,호박된장국,오리대패불고기,고등어김치말이찜,밥,해물까스&타르타르D,느타리버섯볶음,4.3,0.0,58.3,1,1
2021-01-04,월,2983,2460,92,91,490,340,1405,598,1,4,겨울,0,0,밥,소고기떡국,봉추찜닭,밥,부대찌개*라면사리,소고기콜라비조림,-1.5,0.0,60.5,0,0
2021-01-05,화,2983,2338,99,156,500,390,1128,484,1,5,겨울,0,1,밥,유부된장국,돈육도라지고추장볶음,미니쌀국수,춘권*칠리소스,계란후라이,-0.4,0.0,51.9,0,0
2021-01-06,수,2983,2309,85,156,11,433,1014,377,1,6,겨울,0,0,밥,오리들깨탕,꽁치한마리레몬구이,밥,고기짬뽕국,해물누룽지탕,-2.3,0.0,48.0,0,0
2021-01-07,목,2983,2282,98,182,413,421,1040,342,1,7,겨울,0,1,밥,아욱된장국,목살스테이크,밥,고추장찌개,베이컨숙주볶음,-6.9,0.0,41.6,0,0
2021-01-08,금,2983,2137,255,218,0,373,726,250,1,8,겨울,0,0,밥,콩나물맑은국,매운소고기낙지볶음,밥,감자양파국,돈육김치볶음,-9.1,0.0,48.0,0,1
2021-01-11,월,2983,2351,105,158,517,369,1257,451,1,11,겨울,0,0,밥,미역국,오리대패불고기,밥,옹심이국,쇠고기숙주볶음,-3.3,0.0,69.1,0,0
2021-01-12,화,2983,2328,83,168,433,404,963,317,1,12,겨울,1,0,밥,된장찌개,콩나물볶음,밥,맑은버섯국,순대들깨볶음,-1.9,0.0,66.6,0,0
2021-01-13,수,2983,2335,80,175,8,393,913,360,1,13,겨울,0,0,밥,시금치된장국,돈육두루치기,알리오올리오/추가밥,가쓰오장국,수제치킨까스,3.4,0.0,67.4,0,0
2021-01-14,목,2983,2318,90,205,428,370,1038,439,1,14,겨울,0,0,밥,콩나물김칫국,소갈비찜,밥,홍합탕,오삼불고기,3.3,0.0,69.9,0,0
2021-01-15,금,2983,2193,229,222,0,339,702,277,1,15,겨울,0,0,밥,뼈없는감자탕,고등어구이*와사비장,밥,순두부백탕,닭볶음탕,7.5,0.0,74.8,0,1
2021-01-18,월,2983,2396,67,163,509,357,1277,460,1,18,겨울,0,0,밥,어묵국,춘천닭갈비,밥,배추된장국,낙지미나리볶음,-0.8,0.2,60.1,0,0
2021-01-19,화,2983,2373,62,176,508,372,1038,414,1,19,겨울,0,0,밥,맑은콩나물국,삼겹살김치찜,밥,북어짬뽕국,만가닥버섯불고기,-1.9,0.0,44.0,0,0
2021-01-20,수,2983,2319,75,198,4,391,1093,421,1,20,겨울,0,0,밥,아욱국,수제함박스테이크,김치볶음밥,미니쫄우동*맛살튀김,브로콜리깨소스무침,-0.4,0.0,64.0,0,0
2021-01-21,목,2983,2309,92,231,462,351,832,353,1,21,겨울,0,0,밥,냉이된장국,동파육,밥,쇠고기무국,삼치양념구이,5.2,1.7,77.8,0,0
2021-01-22,금,2983,2177,255,248,1,303,579,217,1,22,겨울,0,0,전주비빔밥*약고추장,계란파국,요거닭,밥,수제비국,수제맛쵸킹탕수육,7.0,1.2,97.5,0,1
2021-01-25,월,2983,2396,107,153,616,327,1145,502,1,25,겨울,0,0,밥,전주식콩나물해장국,돈육간장불고기,밥,열무된장국,장어강정*데리야끼소스,6.3,0.0,75.8,0,0
