Date,Day,Total_Emp,Actual_Emp,Leave_Emp,Trip_Emp,OT_Approved,Remote_Emp,Lunch_Menu,Dinner_Menu,Lunch_Count,Dinner_Count,Holiday,Month,Date.1,Season,Lunch_Rice,Lunch_Soup,Lunch_Main_Dish,Lunch_Side_Dish_1,Lunch_Side_Dish_2,Lunch_Drink,Lunch_Kimchi,Lunch_side_Dish_3,Dinner_Rice,Dinner_Soup,Dinner_Main_Dish,Dinner_Side_Dish_1,Dinner_Side_Dish_2,Dinner_Side_Dish_3,Dinner_Drink,Dinner_Kimchi,Station,Avg_Temp,Max_Temp,Max_Temp_Time,Min_Temp,Min_Temp_Time,Temp_Range,Special_Day_Name,special_day
2020-03-30,월,2950,2179,230,53,627,488,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 우렁된장찌개  주꾸미볶음  오꼬노미계란말이  연두부*장  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 무채국  더덕고추장불고기  두부카프레제샐러드  청포묵무침  배추겉절이 (배추,고추가루:국내산) ",0.6053310404127257,0.6906077348066298,2020,3,30,봄,쌀밥/잡곡밥,우렁된장찌개,주꾸미볶음,오꼬노미계란말이,연두부*장,,포기김치,,쌀밥/잡곡밥,무채국,더덕고추장불고기,두부카프레제샐러드,,청포묵무침,,배추겉절이,서울,0.5164609053497942,0.5487077534791251,15:42,0.4683026584867075,6:58,12.6,,0
2020-03-31,화,2950,2181,193,43,528,533,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 고추장찌개  안동찜닭  모듬버섯볶음  참나물생채무침  포기김치 (고추가루:국내산) ","충무김밥 (쌀,현미흑미:국내산) 메밀국수  오징어어묵무침  단무지  베리베리퐁당요플레  석박지 (배추,고추가루:국내산) ",0.4840928632846087,0.6640883977900554,2020,3,31,봄,쌀밥/잡곡밥,고추장찌개,안동찜닭,모듬버섯볶음,참나물생채무침,,포기김치,,충무김밥,메밀국수,오징어어묵무침,단무지,,베리베리퐁당요플레,,석박지,서울,0.5514403292181069,0.5825049701789264,14:01,0.476482617586912,6:22,13.9,,0
2020-04-01,수,2962,2258,228,56,0,420,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 들깨시래기국  삼겹살수육&풋고추  오복지무침  배추깻잎*쌈장  포기김치 (배추,고추가루:국내산) ",쌀밥/잡곡밥  쇠고기샤브국  통마늘너비아니조림  녹두빈대떡  브로컬리*초장  포기김치  ,0.5528804815133277,0.6198895027624309,2020,4,1,봄,쌀밥/잡곡밥,들깨시래기국,삼겹살수육&풋고추,오복지무침,배추깻잎*쌈장,,포기김치,,쌀밥/잡곡밥,쇠고기샤브국,통마늘너비아니조림,녹두빈대떡,,브로컬리*초장,,포기김치,서울,0.5390946502057613,0.5586481113320079,13:50,0.5030674846625767,23:58,11.4,,0
2020-04-02,목,2962,2242,236,89,490,395,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 경상도식소고기국  등갈비김치찜  감자채볶음  치커리오이무침  참치김치볶음 (배추,고추가루:국내산) ","마늘베이컨볶음밥 (쌀,현미흑미:국내산) 크림스프  비프스파게티  사과양상추샐러드  바게뜨  포기김치 (배추,고추가루:국내산) ",0.6130696474634565,0.7127071823204421,2020,4,2,봄,쌀밥/잡곡밥,경상도식소고기국,등갈비김치찜,감자채볶음,치커리오이무침,,참치김치볶음,,마늘베이컨볶음밥,크림스프,비프스파게티,사과양상추샐러드,,바게뜨,,포기김치,서울,0.49794238683127573,0.5208747514910537,13:15,0.4498977505112474,6:13,12.1,,0
2020-04-03,금,2962,2123,350,149,1,340,"쌀밥/잡곡밥 (쌀:국내산) 순대국밥  고추튀김  오이&당근*쌈장  부추무침/살구복숭아주스  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 참치김치찌개  소고기메추리알장조림  맛살냉채  무채유자무침  배추겉절이 (배추,고추가루:국내산) ",0.43508168529664665,0.35138121546961326,2020,4,3,봄,쌀밥/잡곡밥,순대국밥,고추튀김,오이&당근*쌈장,부추무침/살구복숭아주스,,포기김치,,쌀밥/잡곡밥,참치김치찌개,소고기메추리알장조림,맛살냉채,,무채유자무침,,배추겉절이,서울,0.5123456790123457,0.536779324055666,14:34,0.48875255623721875,5:04,11.0,,0
2020-04-06,월,2962,2127,206,152,713,477,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 미역국  오리불고기  백김치  간장깻잎지/음료  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 배추된장국  칠리미트볼조림  김치미나리전  도토리묵무침  포기김치 (배추,고추가루:국내산) ",0.7437661220980223,0.7237569060773481,2020,4,6,봄,쌀밥/잡곡밥,미역국,오리불고기,백김치,간장깻잎지/음료,,포기김치,,쌀밥/잡곡밥,배추된장국,칠리미트볼조림,김치미나리전,,도토리묵무침,,포기김치,서울,0.49794238683127573,0.532803180914513,13:48,0.43967280163599176,6:01,13.2,,0
2020-04-07,화,2962,2152,164,156,698,490,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 꽃게된장국  후르츠탕수육  두부양념조림  유채나물무침  포기김치 (고추가루:국내산) ",참치마요덮밥 (쌀:국내산) 어묵국  고구마떡볶이  자몽샐러드  단무지무침  포기김치 (김치:국내산) ,0.5786758383490971,0.7005524861878454,2020,4,7,봄,쌀밥/잡곡밥,꽃게된장국,후르츠탕수육,두부양념조림,유채나물무침,,포기김치,,참치마요덮밥,어묵국,고구마떡볶이,자몽샐러드,,단무지무침,,포기김치,서울,0.5246913580246914,0.5467196819085487,14:16,0.5030674846625767,4:30,10.8,,0
2020-04-08,수,2962,2152,159,172,1,479,"낙지비빔밥 (쌀:국내산) 계란국  닭강정 (닭고기:국내산) 셀프무쌈말이  짜요짜요  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥  부대찌개&쫄면사리  꽁치한마리구이  감자전  청경채김치  포기김치 (배추,고추가루:국내산) ",0.6328460877042132,0.49171270718232046,2020,4,8,봄,낙지비빔밥,계란국,닭강정,셀프무쌈말이,짜요짜요,,포기김치,,쌀밥/잡곡밥,부대찌개&쫄면사리,꽁치한마리구이,감자전,,청경채김치,,포기김치,서울,0.5,0.49502982107355864,15:57,0.4867075664621676,4:57,9.0,,0
2020-04-09,목,2962,2134,154,186,544,488,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 두부김치국  소고기브로컬리볶음  시금치부침개  영양부추생채  배추겉절이 (배추,고추가루:국내산) ","스팸볶음밥 (쌀,현미흑미:국내산) 가쓰오장국  삼겹살야채비빔면  옥수수볼맛탕  무피클  포기김치 (배추,고추가루:국내산) ",0.5021496130696474,0.5060773480662983,2020,4,9,봄,쌀밥/잡곡밥,두부김치국,소고기브로컬리볶음,시금치부침개,영양부추생채,,배추겉절이,,스팸볶음밥,가쓰오장국,삼겹살야채비빔면,옥수수볼맛탕,,무피클,,포기김치,서울,0.4897119341563786,0.5049701789264414,14:37,0.4683026584867075,6:04,10.4,,0
2020-04-10,금,2962,2020,316,209,0,417,"고기듬뿍카레라이스 (쌀:국내산) 미니우동  고구마고로케  오렌지자몽샐러드  실곤약무침  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 된장찌개  매운돼지갈비찜  그린빈베이컨볶음  멸치견과류볶음  포기김치 (배추,고추가루:국내산) ",0.4161650902837489,0.33370165745856356,2020,4,10,봄,고기듬뿍카레라이스,미니우동,고구마고로케,오렌지자몽샐러드,실곤약무침,,포기김치,,쌀밥/잡곡밥,된장찌개,매운돼지갈비찜,그린빈베이컨볶음,,멸치견과류볶음,,포기김치,서울,0.5267489711934157,0.5467196819085487,15:27,0.4989775051124744,5:20,11.0,,0
2020-04-13,월,2962,2204,165,146,619,447,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 아욱국  치즈닭갈비 (닭:국내산) 참치야채샐러드  숙주나물 고구마치즈빵,오렌지 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 순두부찌개  돈육두릅장조림 (돈육:국내산) 맛살전  오이무침  포기김치 (배추,고추가루:국내산) ",0.7300085984522786,0.6232044198895028,2020,4,13,봄,쌀밥/잡곡밥,아욱국,치즈닭갈비,참치야채샐러드,숙주나물,고구마치즈빵/오렌지,포기김치,,쌀밥/잡곡밥,순두부찌개,돈육두릅장조림,맛살전,,오이무침,,포기김치,서울,0.5617283950617284,0.6182902584493042,16:17,0.4683026584867075,6:17,16.1,,0
2020-04-14,화,2962,2101,200,176,274,485,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 홍초콩나물국  LA갈비구이  주꾸미세비체샐러드 새우튀김 참나물땅콩가루무침 청포도 열무김치 (고추가루:국내산) ",작은밥 (쌀:국내산) 백종원의 고추짜장 (돈육:국내산) 맑은국  칠리베이비크랩  시금치흑임자샐러드 단무지 포기김치 (김치:국내산) ,0.5012897678417885,0.5005524861878453,2020,4,14,봄,쌀밥/잡곡밥,홍초콩나물국,LA갈비구이,주꾸미세비체샐러드,참나물땅콩가루무침,청포도,열무김치,,작은밥,백종원의,(돈육:국내산),,,,시금치흑임자샐러드,단무지,서울,0.5740740740740741,0.6023856858846919,13:51,0.5357873210633947,6:31,12.0,,0
2020-04-16,목,2962,2068,265,182,498,447,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 전복장각삼계탕  육전  해물잡채  얼갈이겉절이  포기김치 (배추,고추가루:국내산) ","불고기필라프 (쌀:국내산,소고기:호주) 미소장국  닭봉오븐구이 (닭:국내산) 그린요거트샐러드  수제오이피클  포기김치 (배추,고추가루:국내산) ",0.5597592433361995,0.5524861878453039,2020,4,16,봄,쌀밥/잡곡밥,전복장각삼계탕,육전,해물잡채,얼갈이겉절이,,포기김치,,불고기필라프,미소장국,닭봉오븐구이,그린요거트샐러드,,수제오이피클,,포기김치,서울,0.6358024691358024,0.6858846918489065,15:35,0.5623721881390593,3:53,14.9,,0
2020-04-17,금,2962,2027,325,221,3,389,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 소고기당면국  바질페스토스파게티  연어스테이크 머위된장무침 비트무피클  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 뼈없는감자탕  달래새우전  야채부케*쌈장  오징어젓갈무침  포기김치 (배추,고추가루:국내산) ",0.3981083404987102,0.3370165745856354,2020,4,17,봄,쌀밥/잡곡밥,소고기당면국,바질페스토스파게티,연어스테이크,비트무피클,,포기김치,,쌀밥/잡곡밥,뼈없는감자탕,달래새우전,야채부케*쌈장,,오징어젓갈무침,,포기김치,서울,0.5637860082304527,0.5188866799204772,2:01,0.5930470347648261,9:59,5.0,,0
2020-04-20,월,2962,2203,145,143,624,471,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 황태국  우엉불고기 (소고기:호주산) 야채계란말이 카프레제샐러드 오이사과생채  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 돈육김치찌개 (돈육:국내산) 고등어카레구이 (고등어:국내산) 마파두부 (돈민찌:국내산) 콩나물파채무침  포기김치 (배추,고추가루:국내산) ",0.6818572656921753,0.6563535911602211,2020,4,20,봄,쌀밥/잡곡밥,황태국,우엉불고기,야채계란말이,오이사과생채,,포기김치,,쌀밥/잡곡밥,돈육김치찌개,고등어카레구이,마파두부,,콩나물파채무침,,포기김치,서울,0.5123456790123457,0.4731610337972167,10:59,0.5357873210633947,23:53,5.5,,0
2020-04-21,화,2962,2215,126,171,700,450,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 멸치국수  오향장육  꼬막미나리초무침 베리베리샐러드 양배추,케일*우렁쌈장 식혜 깍두기 (고추가루:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 두부미소된장국  오리훈제마늘볶음 무쌈깻잎 코다리강정  오이소박이  포기김치 (김치:국내산) ,0.528804815133276,0.5988950276243095,2020,4,21,봄,쌀밥/잡곡밥,멸치국수,오향장육,꼬막미나리초무침,"양배추,케일*우렁쌈장",식혜,깍두기,,쌀밥/잡곡밥,두부미소된장국,오리훈제마늘볶음,코다리강정,,오이소박이,,포기김치,서울,0.45884773662551437,0.4194831013916501,14:18,0.47852760736196315,22:57,5.6,,0
2020-04-22,수,2962,2183,132,204,2,443,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 나주곰탕  춘천닭갈비  황태포무침 단호박견과류구이 가지나물무침 오미자주스 배추겉절이 (고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 굴미역국  오삼불고기  스팸,깻잎전  쪽파김무침  포기김치 (고추가루:국내산) ",0.5580395528804816,0.4850828729281768,2020,4,22,봄,쌀밥/잡곡밥,나주곰탕,춘천닭갈비,황태포무침,가지나물무침,오미자주스,배추겉절이,,쌀밥/잡곡밥,굴미역국,오삼불고기,"스팸,깻잎전",,쪽파김무침,,포기김치,서울,0.43004115226337447,0.3777335984095428,14:05,0.4642126789366053,5:50,4.2,,0
2020-04-23,목,2962,2167,107,251,518,437,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 새우완자탕  고구마치즈돈까스 해물볶음우동 연어훈제샐러드 두릅새송이초무침 자몽에이드  알타리김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀:국내산,소고기:호주) 조갯살아욱국  함박스테이크  삼치데리야끼  청포묵야채무침  포기김치 (배추,고추가루:국내산) ",0.5021496130696474,0.5093922651933702,2020,4,23,봄,쌀밥/잡곡밥,새우완자탕,고구마치즈돈까스,연어훈제샐러드,자몽에이드,,알타리김치,,쌀밥/잡곡밥,조갯살아욱국,함박스테이크,삼치데리야끼,,청포묵야채무침,,포기김치,서울,0.4691358024691358,0.4671968190854871,14:56,0.43967280163599176,5:43,9.9,,0
2020-04-24,금,2962,2076,232,267,1,387,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 대구지리탕  카레닭볶음  모듬소세지버섯구이 그린샐러드 문어오이미역초무침 요거트드링킹 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 나가사끼짬뽕국*라면  순대야채볶음  꼬치어묵떡볶이  짜사이채무침  포기김치 (배추,고추가루:국내산) ",0.29492691315563196,0.34143646408839784,2020,4,24,봄,쌀밥/잡곡밥,대구지리탕,카레닭볶음,모듬소세지버섯구이,문어오이미역초무침,요거트드링킹,포기김치,,쌀밥/잡곡밥,나가사끼짬뽕국*라면,순대야채볶음,꼬치어묵떡볶이,,짜사이채무침,,포기김치,서울,0.5102880658436214,0.4970178926441352,14:09,0.4642126789366053,6:12,10.2,,0
2020-04-27,월,2962,2227,125,192,706,418,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 육개장  수원왕갈비  브로콜리새송이메추리알조림  양파호박채나물 홍삼,크란치바 열무김치 (고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 감자만두국 (지단.김가루) 꽃삼겹김치찜   (삼겹에김치를말아서) 꿔바로우탕수육*소스  해파리냉채 토마토설탕절인 깍두기 (배추,고추가루:국내산) ",0.7970765262252795,0.6298342541436465,2020,4,27,봄,쌀밥/잡곡밥,육개장,수원왕갈비,브로콜리새송이메추리알조림,양파호박채나물,"홍삼,크란치바",열무김치,,쌀밥/잡곡밥,감자만두국,꽃삼겹김치찜,,,꿔바로우탕수육*소스,,해파리냉채,서울,0.5720164609053497,0.5765407554671969,14:19,0.5582822085889569,5:16,9.6,,0
2020-04-28,화,2962,2211,118,223,493,410,"건강비빔밥*약고추장 (쌀,현미,흑미:국내산) 제첩두부국  깻잎전  황태채마늘쫑무침  배추겉절이 (배추,고추가루:국내산) *잔반없는날* 이벤트행사 ","쌀밥 (쌀:국내산) 황태미역국  매운돈갈비찜 (대추,표고,밤) 두부/김치볶음  유채나물된장무침  무생채 (배추,고추가루:국내산) ",0.4539982803095443,0.532596685082873,2020,4,28,봄,건강비빔밥*약고추장,제첩두부국,깻잎전,황태채마늘쫑무침,배추겉절이,,,,쌀밥,황태미역국,매운돈갈비찜,두부/김치볶음,,유채나물된장무침,,무생채,서울,0.5925925925925926,0.6083499005964215,14:47,0.5398773006134969,5:55,12.1,,0
2020-04-29,수,2962,2095,221,250,0,396,"새우날치알볶음밥 (쌀,돈민찌:국내산) 쌀국수(숙주들어감)  장어구이*소스  춘권튀김*칠리드레질  오이무초무침 망고,복숭아아이스티 배추김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 홍합무우국  로제찜닭*마늘빵  계란장조림 (2/1컷팅해서-고명) 숙주미나리무침 연근흑임자샐러드 배추김치 (고추가루:중국산) ",0.33018056749785035,0.2121546961325967,2020,4,29,봄,새우날치알볶음밥,쌀국수(숙주들어감),장어구이*소스,춘권튀김*칠리드레질,오이무초무침,망고/복숭아아이스티,배추김치,,쌀밥/잡곡밥,홍합무우국,로제찜닭*마늘빵,계란장조림,,숙주미나리무침,연근흑임자샐러드,배추김치,서울,0.6131687242798354,0.6302186878727634,13:33,0.5705521472392637,5:59,11.7,,0
2020-05-04,월,2962,1543,1113,117,91,189,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 버섯들깨국  삼겹살더덕고추장구이  곰취,명이나물-장아찌  콩나물부추무침 청,적포도,오렌지주스 배추김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 다슬기아욱국  갈릭파닭  돈채호박볶음  짠지오이무침 요구르트 포기김치 (배추,고추가루:국내산) ",0.17884780739466893,0.13591160220994475,2020,5,4,봄,쌀밥/잡곡밥,버섯들깨국,삼겹살더덕고추장구이,"곰취,명이나물-장아찌",콩나물부추무침,"청/적포도,오렌지주스",배추김치,,쌀밥/잡곡밥,다슬기아욱국,갈릭파닭,돈채호박볶음,,짠지오이무침,요구르트,포기김치,서울,0.7222222222222222,0.7157057654075547,13:58,0.6830265848670756,23:59,10.5,,0
2020-05-06,수,2962,2390,104,177,2,291,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 왕갈비탕  해물전  쫄면야채무침  꼬시래기무초무침 황도샐러드,포도주스 석박지 고추가루:중국산) ","땡초주먹밥 (쌀,현미,흑미:국내산) 근대두부된장국  치킨텐더  루꼴라샐러드  쫑상추새콤무침 망고주스 포기김치 (배추,고추가루:국내산) ",0.8237317282889078,0.5469613259668509,2020,5,6,봄,쌀밥/잡곡밥,왕갈비탕,해물전,쫄면야채무침,꼬시래기무초무침,"황도샐러드,포도주스",석박지,,땡초주먹밥,근대두부된장국,치킨텐더,루꼴라샐러드,,쫑상추새콤무침,망고주스,포기김치,서울,0.7057613168724279,0.7614314115308152,15:46,0.607361963190184,5:46,16.5,,0
